Shape_Area,Shape_Leng,area,id,lat,lng,region
501.462354268,117.91520368,Interior,0,-21.27417382752492,132.57674991740768,A0
26.0924836738,49.0375074109,Lower west coast,0,"[[[117.8946576080001, -35.185186517999966], [117.8972746280001, -35.18434451799993], [117.89967362700008, -35.18147751699996], [117.89414562800005, -35.178582517999985], [117.88368064000008, -35.17736450799998], [117.8759636310001, -35.178665518999935], [117.87274363200004, -35.18246451899995], [117.87493564100009, -35.18419352899997], [117.88326461000008, -35.18577451799996], [117.89394461800009, -35.18530150799995], [117.89465363800002, -35.18821651799993], [117.89600062800002, -35.18849851799996], [117.89658061800003, -35.18760251799995], [117.89541261800002, -35.18599951799996], [117.8946576080001, -35.185186517999966]]]","[[[117.86947064200001, -35.18510251899994], [117.86951864200012, -35.18507750899994], [117.8696146420001, -35.185059508999984], [117.86969264200002, -35.185029518999954], [117.86970964200009, -35.184950528999934], [117.86966964200008, -35.18488351899998], [117.8695686420001, -35.18486651899997], [117.8694726120001, -35.18482751899995], [117.86943265200011, -35.18478150899995], [117.86941461200001, -35.18469552899995], [117.86939162200008, -35.184642518999965], [117.86936063200005, -35.18458452899995], [117.86939063200009, -35.18451251899995], [117.86945163200005, -35.184473528999945], [117.86945462200003, -35.18441951899996], [117.86941564200004, -35.18437650899995], [117.8693496520001, -35.184345518999976], [117.86927562200003, -35.18433850899993], [117.8691656520001, -35.184278518999974], [117.86706763300003, -35.184294518999934], [117.86704562300008, -35.18501951899998], [117.86706763300003, -35.185066518999975], [117.86709464300009, -35.18509852899996], [117.86714661300005, -35.185130508999976], [117.86723863300006, -35.18511952899996], [117.86731663300009, -35.185107518999985], [117.86745562300007, -35.18511051899998], [117.86749964300009, -35.18513552899998], [117.8675746130001, -35.18518451899996], [117.86765364300004, -35.18519152899995], [117.8677106130001, -35.18520952899996], [117.86777164300008, -35.185212528999955], [117.86786764300007, -35.18522550899996], [117.86790764300008, -35.18528250899993], [117.86793863300011, -35.18535450899998], [117.86799163300009, -35.185407518999966], [117.86805762300003, -35.18549251899998], [117.86814562300003, -35.18554951899995], [117.86814664300005, -35.185606518999975], [117.86819464300004, -35.185652508999965], [117.86841864300004, -35.18575451899994], [117.86848963300008, -35.18581151899997], [117.86853361300007, -35.185876528999984], [117.86858165300009, -35.18593651899994], [117.86863063300007, -35.18597551899995], [117.86870962300009, -35.18602150899994], [117.86880065300011, -35.18604951899994], [117.86891862300001, -35.18605950899996], [117.86901465200003, -35.18606951899994], [117.8691206420001, -35.18611151899995], [117.86918164200006, -35.18616451899993], [117.86914262200003, -35.18619352899998], [117.86906064200002, -35.18620151899995], [117.86894665300008, -35.18621651899997], [117.86868461300003, -35.18622650899994], [117.86859362300004, -35.18625551899993], [117.86858661300005, -35.18635251899997], [117.8686136230001, -35.18643751899998], [117.868696623, -35.18647951899993], [117.86925361300007, -35.187851508999984], [117.86901465300002, -35.18784052899997], [117.86882963300002, -35.18783550899997], [117.86867564300007, -35.18785552899993], [117.86856062300001, -35.18785652899993], [117.86837564300004, -35.18782651899994], [117.86824464300003, -35.18782651899994], [117.86816861300008, -35.18787851899998], [117.86810762300001, -35.18795451899996], [117.86801663300002, -35.18808151899998], [117.86794064300011, -35.18820251899996], [117.86790362300007, -35.18830951899997], [117.86782763300005, -35.18838551899995], [117.86777463300007, -35.18844952899997], [117.86777562300006, -35.18855051899993], [117.8678526330001, -35.188594508999984], [117.8688406230001, -35.18961652899998], [117.86971662300004, -35.19036451899996], [117.86964665300002, -35.19041351899995], [117.86963361300002, -35.190466528999934], [117.86962062300006, -35.19051450899997], [117.86965362300009, -35.19055150899993], [117.86972563300003, -35.190572508999935], [117.86968661300011, -35.19058351899997], [117.86962263300006, -35.19062650899997], [117.86957762300005, -35.19067951899996], [117.86955963300011, -35.190775508999934], [117.86957262300007, -35.190849508999975], [117.86961964300008, -35.190913518999935], [117.86969764300011, -35.190954518999945], [117.86979462300008, -35.19097551899995], [117.86971063300007, -35.19099251899996], [117.8696076330001, -35.19103051899998], [117.86952963300007, -35.19107851899997], [117.86945363300003, -35.19115851899994], [117.86930563300007, -35.19125550899997], [117.86922164300006, -35.19133150899995], [117.8692036430001, -35.19139951899996], [117.86921762300005, -35.19148452899998], [117.86925664300009, -35.191543518999936], [117.8693806330001, -35.191622518999964], [117.86950462300001, -35.19165351899994], [117.86958865300005, -35.19169551899995], [117.86967362300004, -35.19174751899993], [117.86974465300011, -35.19177350899997], [117.86980363300006, -35.19183150899994], [117.86984261300006, -35.19186351899998], [117.86990262300003, -35.191937518999964], [117.86999964300003, -35.19198451899996], [117.87011563300007, -35.19199450899998], [117.87029762300006, -35.19199251899994], [117.87043964300005, -35.19196552899996], [117.8705496230001, -35.19194352899996], [117.87069865300009, -35.19192150899994], [117.87080862300002, -35.19194652899995], [117.8709576230001, -35.19196150899995], [117.87115161300005, -35.191960508999955], [117.871540632, -35.191914518999965], [117.87170762200003, -35.19186051899993], [117.87183665200007, -35.191806518999954], [117.87201163200007, -35.191757508999956], [117.87208262200011, -35.19172951899998], [117.87214562200006, -35.19164952899996], [117.87219062200006, -35.19158551899994], [117.87220862200002, -35.191463528999975], [117.87220763200003, -35.19135751899995], [117.87221263200001, -35.191239508999956], [117.8722246420001, -35.19112850899995], [117.87221665200002, -35.19101650899995], [117.87211164200005, -35.190927528999964], [117.87204064200012, -35.19086850899998], [117.87202663200003, -35.19078951899996], [117.87201962200004, -35.19070452899996], [117.87140365200003, -35.18971151899996], [117.871402622, -35.18959752899997], [117.87133962200005, -35.18947850899997], [117.87123863200009, -35.18938451899993], [117.87118465200001, -35.18934651899997], [117.87106164200009, -35.18932851899996], [117.87092261200007, -35.18928551899995], [117.87078362200009, -35.18924951899993], [117.87050662200011, -35.189250518999984], [117.8704206320001, -35.18918151899993], [117.8702826220001, -35.189157518999934], [117.87021163300005, -35.18905051899998], [117.8701036330001, -35.18901351899996], [117.870011653, -35.18898951899996], [117.86997964300008, -35.188906508999935], [117.86986364300003, -35.18883852899995], [117.86980162300006, -35.18879451899994], [117.86984761300005, -35.18876252899997], [117.86993963300006, -35.18877551899993], [117.8701016230001, -35.188780528999985], [117.87023262200012, -35.188778508999974], [117.87030164200007, -35.18874652899996], [117.87030062200006, -35.18865152899997], [117.87033763200009, -35.18857051899994], [117.87038263200009, -35.18851251899997], [117.8704206320001, -35.188417518999984], [117.87052863200006, -35.18841052899995], [117.8707876420001, -35.188225528999965], [117.87042264200011, -35.18680052899998], [117.87035763200004, -35.186758518999966], [117.87025163200008, -35.18673052899993], [117.87018163200003, -35.186669508999955], [117.870141622, -35.18658451899995], [117.87008764200004, -35.18651651899995], [117.8700606320001, -35.18635550899995], [117.87007662200006, -35.18628050899997], [117.87009862200011, -35.18619751899996], [117.87007063200008, -35.186140518999935], [117.87000964200001, -35.18611250899994], [117.86990864200004, -35.18605251899993], [117.86981163200005, -35.18601051899998], [117.8697416220001, -35.18595052899997], [117.86965862200009, -35.185907518999954], [117.86961861200007, -35.18582152899995], [117.86961361200008, -35.18576050899998], [117.86964362200001, -35.185696518999976], [117.86973162200002, -35.18572550899995], [117.86979962200007, -35.18578552899993], [117.8699336520001, -35.18576951899996], [117.87003964200005, -35.185625518999984], [117.87013461200002, -35.185588518999964], [117.87019564200011, -35.18553451899993], [117.8701986420001, -35.18544451899993], [117.8701556420001, -35.18540651899997], [117.87004063200004, -35.18539250899994], [117.87006661200007, -35.18534252899997], [117.86998361200006, -35.18530352899995], [117.86991463200002, -35.18534651899995], [117.86984462200007, -35.18540151899998], [117.86976162200006, -35.185412508999946], [117.86955561200011, -35.18536751899995], [117.86947761200008, -35.18540151899998], [117.86951065200003, -35.18548952899994], [117.86947163200011, -35.185521508999955], [117.86943162200009, -35.18552951899994], [117.86935362200006, -35.18551251899993], [117.86932161200002, -35.18545152899998], [117.86932161200002, -35.18536951899995], [117.8693426420001, -35.185318508999956], [117.8693856320001, -35.185268528999984], [117.86945564200005, -35.18522550899996], [117.86950364200004, -35.18521451899994], [117.8694726120001, -35.18516351899996], [117.86947064200001, -35.18510251899994]]]",A1
4.4512319208,40.4842475837,NSW,0,"[[[150.05216814400012, -37.26363324399995], [150.05219515400006, -37.263612243999944], [150.05216416400003, -37.263548233999984], [150.05211313400002, -37.26350523399998], [150.05206316400006, -37.263451233999945], [150.05202816400003, -37.263345233999985], [150.0520011540001, -37.263182223999934], [150.0520371440001, -37.26310922399995], [150.05198615400002, -37.26306523399995], [150.05189315400003, -37.26308923399995], [150.05191713400006, -37.26313723399994], [150.05192914400004, -37.26316924399998], [150.05188716400005, -37.26323123399993], [150.0518201540001, -37.26328223399997], [150.05175916400003, -37.26331824399995], [150.05173715400008, -37.26337022399997], [150.05178613400005, -37.26346624399997], [150.05181117400002, -37.26350823399997], [150.05188815400004, -37.263563233999946], [150.0519961540001, -37.26365523399994], [150.05209412400006, -37.26366824399997], [150.05216814400012, -37.26363324399995]]]","[[[150.0511831540001, -37.26354223399994], [150.05123713400008, -37.26347922399998], [150.05130415400004, -37.263428243999954], [150.0513311640001, -37.263313223999944], [150.05133415400007, -37.263225243999955], [150.0513721540001, -37.26318023399995], [150.05140215400002, -37.26315723399995], [150.05137412400006, -37.26312722399996], [150.0512871740001, -37.26311424399995], [150.0512221340001, -37.26310623399996], [150.05112015400005, -37.26309823399998], [150.0510971540001, -37.26313224399996], [150.0510961340001, -37.263173233999964], [150.05108613400012, -37.26323123399993], [150.05099517400004, -37.26332723399997], [150.0510001440001, -37.263374243999976], [150.05099116400004, -37.263420233999966], [150.0509751740001, -37.26347223399995], [150.05103116400005, -37.26352024399995], [150.05107412400002, -37.26353924399996], [150.0511381440001, -37.26357022399998], [150.0511831540001, -37.26354223399994]]]",A2
0.00154751480202,0.486985758403,Lord Howe Island,12,"[[[159.1058247320001, -31.539788167999973], [159.1057737420001, -31.539755157999934], [159.10571373200003, -31.53977116799996], [159.10569672200006, -31.53985415799997], [159.10561577200008, -31.539862167999956], [159.10559076200002, -31.539875147999965], [159.10551875200008, -31.539878147999957], [159.105449732, -31.540003157999934], [159.1053617220001, -31.54004516799995], [159.10535775200003, -31.540175167999962], [159.10539673200003, -31.540193167999973], [159.10538374200007, -31.540295157999935], [159.10538972200004, -31.540333157999953], [159.1054097220001, -31.54034216799994], [159.10541275200012, -31.540361167999947], [159.10538775200007, -31.540450147999934], [159.1054227520001, -31.540523147999977], [159.105496742, -31.540553157999966], [159.10557675200005, -31.540620167999975], [159.1056037620001, -31.54069915799994], [159.10566274200005, -31.540726147999976], [159.10569373200008, -31.540718157999947], [159.10574574200007, -31.540708147999965], [159.10576271200011, -31.540624157999957], [159.10573673200008, -31.540576157999965], [159.10579772200003, -31.540486147999957], [159.10583874200006, -31.540463157999966], [159.10588875200006, -31.54035814799994], [159.10583874200006, -31.54025215799993], [159.1059167420001, -31.540258157999972], [159.10598774200002, -31.540121167999928], [159.10597675200006, -31.54003315799997], [159.1060077420001, -31.539951147999943], [159.10598474200003, -31.539923157999965], [159.10591974200008, -31.539889157999937], [159.10583374200007, -31.53988815799994], [159.10580874200002, -31.53990215799996], [159.1058247320001, -31.539788167999973]]]","[[[159.07297610600006, -31.599560834999977], [159.07311371600008, -31.59952014499993], [159.07327015600004, -31.599425834999977], [159.07331574600005, -31.599377164999964], [159.07335512600002, -31.599258834999944], [159.0733331560001, -31.599187834999952], [159.07327814600012, -31.59910584499994], [159.0731091560001, -31.598975844999984], [159.07294012600005, -31.598919844999955], [159.07253716700006, -31.59874283399995], [159.07239714700006, -31.598721833999946], [159.07195918700006, -31.598711823999963], [159.0717581770001, -31.598780833999967], [159.07146917700004, -31.59892283399995], [159.0713531770001, -31.598960833999968], [159.07128276700007, -31.599025163999954], [159.07128119700008, -31.599141843999973], [159.07141515700005, -31.599334833999933], [159.07146318700006, -31.599378843999943], [159.07167616700008, -31.599502833999964], [159.07183274600004, -31.59954516399995], [159.07231615600006, -31.59957982399993], [159.07276214600006, -31.59958484499998], [159.07297610600006, -31.599560834999977]]]",A2
12.2259913057,19.2227883066,NSW,0,-33.84926466534849,149.95926371849845,A3
7.21950870613,73.6384241357,Tasmania,0,"[[[146.26222360400004, -43.66254236299994], [146.2621875740001, -43.66246134299996], [146.26203957400003, -43.66244234299995], [146.26196459400012, -43.66246836299996], [146.26187762400002, -43.66249535299994], [146.261789614, -43.662512352999954], [146.2617026040001, -43.66258437299996], [146.26167661400007, -43.66262836299995], [146.26162661400008, -43.662664362999976], [146.26152758400008, -43.66263637299994], [146.2613795740001, -43.66262636299996], [146.2613046040001, -43.66264436299997], [146.2612546040001, -43.66267136299996], [146.261242594, -43.662680372999944], [146.2611796340001, -43.66271537299997], [146.26124164400005, -43.66276136299996], [146.2612656240001, -43.662788372999955], [146.26115364400005, -43.66277836299997], [146.2610926540001, -43.662769372999946], [146.2609926440001, -43.66276837299995], [146.26096763400005, -43.66282239299994], [146.26106662400002, -43.662877392999974], [146.26106564400004, -43.66294939299996], [146.26092865400005, -43.66296638299997], [146.26079163400004, -43.66299239299997], [146.2607786740001, -43.66309138299994], [146.2608276640001, -43.66314538299997], [146.26095066400012, -43.663200382999946], [146.26092467400008, -43.663263392999966], [146.26073966400008, -43.66326239299997], [146.26061566400006, -43.66321640299998], [146.26049065400002, -43.663278402999936], [146.26044068400006, -43.663341412999955], [146.26048868400005, -43.66344941299997], [146.26063669400003, -43.66348641299993], [146.26097165400006, -43.663533402999974], [146.26114466400008, -43.66354341299996], [146.26125569400006, -43.66359841299993], [146.26137968400008, -43.66364440299998], [146.2615036740001, -43.66363641299995], [146.2615536840001, -43.66360940299995], [146.26161566400003, -43.66358341299997], [146.26186364400007, -43.66358440299996], [146.26198766400012, -43.66356738299993], [146.262124684, -43.66355937299994], [146.26212567400012, -43.66349638299994], [146.26206468400005, -43.663387382999986], [146.26211465400002, -43.66331638299994], [146.26225265400012, -43.66327138299994], [146.26241362400003, -43.66328137299996], [146.26248760400006, -43.66324639299995], [146.26262462400007, -43.66322937299998], [146.26274865400012, -43.66319437299995], [146.26287363400002, -43.66318536299997], [146.26305963400011, -43.66320436299998], [146.26308361400004, -43.66322336299993], [146.26325764400008, -43.66318836299996], [146.26330761400004, -43.66320636299997], [146.26336963400001, -43.66318936299996], [146.26349362300004, -43.663171372999955], [146.26359264300004, -43.66319037299996], [146.26372864300004, -43.66323636299995], [146.26376561300003, -43.66320036299993], [146.26366761300005, -43.66315437299994], [146.26341963400012, -43.663099372999966], [146.2634075940001, -43.66306337299994], [146.263408614, -43.66303634299993], [146.2634216040001, -43.66299135299994], [146.2634216040001, -43.66295535299997], [146.263447594, -43.66290135299994], [146.26338561400007, -43.66284635299996], [146.26329860400006, -43.662873342999944], [146.26328757400006, -43.66278335299995], [146.26317559400002, -43.66277335299998], [146.2631016140001, -43.66273734299995], [146.26301558400007, -43.66269135299996], [146.2628296140001, -43.66269036299997], [146.2627056240001, -43.662680352999985], [146.2624816240001, -43.66276036299996], [146.2624696140001, -43.66268734299996], [146.26242063400002, -43.66264235299997], [146.26243358400006, -43.66257936299996], [146.2623345940001, -43.66258835299993], [146.26222258400003, -43.66261434299997], [146.26222360400004, -43.66254236299994]]]","[[[146.37219058900007, -43.74046858199995], [146.37250557900006, -43.74032058199998], [146.3727515590001, -43.74004059199996], [146.37292558900003, -43.739806561999956], [146.37335153900005, -43.73960656199995], [146.3736985490001, -43.73952656199998], [146.3743305490001, -43.73917255199996], [146.374757519, -43.73889355199998], [146.37504148900007, -43.73863553199993], [146.37511350900002, -43.73835553199996], [146.37517650900008, -43.73810452199996], [146.37500349900006, -43.73777252199994], [146.37458647900007, -43.73741753199994], [146.37367252, -43.73675352199996], [146.37311349000004, -43.73637052199996], [146.37265651000007, -43.73606153199995], [146.37198652000006, -43.735831521999955], [146.37149753000006, -43.735756521999974], [146.37085852000007, -43.73580753199997], [146.37047151000002, -43.735961541999984], [146.37012458000004, -43.736190531999966], [146.36991058, -43.73652153199998], [146.36987857000008, -43.73687657199997], [146.36994058000005, -43.73717956199994], [146.3701925800001, -43.73746555199995], [146.37064956000006, -43.737768561999985], [146.37116957000012, -43.73815257199993], [146.3714925600001, -43.738403561999974], [146.37159458000008, -43.73866156199995], [146.3714515700001, -43.73891257199995], [146.37123859000008, -43.73924459199998], [146.37113461, -43.73960458199997], [146.37110259000008, -43.739884581999945], [146.37113362000002, -43.74013660199995], [146.37127557000008, -43.740364591999935], [146.37148862000004, -43.740468601999964], [146.37193760900004, -43.740496571999984], [146.37219058900007, -43.74046858199995]]]",A4
57.9212822368,120.021524733,Southern coast,0,"[[[143.88389289500003, -39.99767577899996], [143.88391789500008, -39.99764976899996], [143.88392687500004, -39.99759276899994], [143.8839119050001, -39.99754677899995], [143.88387989500006, -39.99751976899995], [143.883819925, -39.99751976899995], [143.88379390500006, -39.997535778999975], [143.883772915, -39.99757476899998], [143.8837748850001, -39.99764976899996], [143.88379489500005, -39.99767777899996], [143.88384489500004, -39.99768676899998], [143.88389289500003, -39.99767577899996]]]","[[[147.89171562500007, -39.99937768799998], [147.8916115950001, -39.99932367799994], [147.89149362500007, -39.99921467799993], [147.89136759500002, -39.99906268799998], [147.89131660500004, -39.99904368799997], [147.89125659500007, -39.99905666799998], [147.89114359500002, -39.99911969799996], [147.89095364500008, -39.999289697999984], [147.8909006550001, -39.99933969799997], [147.89089466500002, -39.999387687999956], [147.89096762500003, -39.999466687999984], [147.89096967500006, -39.99952068799996], [147.89079063500003, -39.99980569799993], [147.89075165500003, -39.99984769799994], [147.89068964500007, -39.99986469799995], [147.89052864500002, -39.99988569799996], [147.8903966250001, -39.99993170799996], [147.890347635, -39.99996971799993], [147.89033451600005, -39.99999998399994], [147.89366814900006, -39.99999998399994], [147.89362460400002, -39.99991064899996], [147.893543614, -39.999819668999976], [147.89329658400004, -39.999596648999955], [147.89302662400007, -39.999320668999985], [147.89292461500008, -39.99920165899994], [147.89284263500008, -39.99915766899994], [147.89272459500012, -39.99913466899994], [147.8925586250001, -39.99915166899996], [147.8922765950001, -39.99920866799994], [147.89218260500002, -39.99924366799996], [147.89213259500002, -39.999286677999976], [147.89207762500007, -39.99935868799997], [147.89199659500002, -39.99938866799994], [147.89181661500004, -39.99939767799998], [147.89171562500007, -39.99937768799998]]]",A5
11.2368006836,34.8876255032,SE Queensland,0,"[[[153.25886939200007, -29.972558737999975], [153.25883639200003, -29.972558737999975], [153.25865543200007, -29.972586727999953], [153.2585074220001, -29.972572727999932], [153.2582764120001, -29.97270072799995], [153.25816140200004, -29.97280173799993], [153.25807942200004, -29.97295872799998], [153.25806340200006, -29.973130717999936], [153.2580954120001, -29.973517717999982], [153.25821140200003, -29.97380372799995], [153.25830940200012, -29.97397572799997], [153.25860538200004, -29.974218707999967], [153.2587213820001, -29.974304707999977], [153.25886939200007, -29.974362707999944], [153.2589023820001, -29.974347707999982], [153.25908342200012, -29.974362707999944], [153.25909941200007, -29.974347707999982], [153.25911540200002, -29.974362707999944], [153.25923140200007, -29.974319717999947], [153.25954336200004, -29.974133717999962], [153.25965939200012, -29.973975707999955], [153.25970871200002, -29.973747487999958], [153.25965939200012, -29.973417707999943], [153.2595273720001, -29.97318871799996], [153.25949434200004, -29.97304571799998], [153.25941236200003, -29.972944697999935], [153.25914869200005, -29.972716487999946], [153.25886939200007, -29.972558737999975]]]","[[[153.2602513920001, -29.97410470799997], [153.2601523620001, -29.974119707999932], [153.26003735200004, -29.97419071799993], [153.25995537200004, -29.974204717999953], [153.25987237200002, -29.97419071799993], [153.25975736200007, -29.974276707999934], [153.25975736200007, -29.974305707999974], [153.25965939200012, -29.974434707999933], [153.25954340200008, -29.97472070799995], [153.25951040200005, -29.974834717999954], [153.25951040200005, -29.974992707999945], [153.2595763920001, -29.975221697999928], [153.25960939200002, -29.97526471799995], [153.259790392, -29.975393717999964], [153.2602023720001, -29.97549370799993], [153.26026738200005, -29.97549370799993], [153.2605143720001, -29.975450717999934], [153.26062935200002, -29.975379707999934], [153.26079436200007, -29.975250707999976], [153.2608763820001, -29.97512170799996], [153.26090937200001, -29.975049707999972], [153.2608763820001, -29.974906697999984], [153.2607773520001, -29.974706717999936], [153.2607773520001, -29.974634717999947], [153.26062935200002, -29.974434707999933], [153.2604653520001, -29.97424771799996], [153.2602513920001, -29.97410470799997]]]",B1
